IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP44;IP_PROP45;IP_PROP46;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
a7cf7aef-60fb-11e4-9420-0014d111070f;М/З Салатник квадратный 16см 1шт;М/З Салатник квадратный 16см 1шт;;22153;8;;Распродажа;;;1;0;0;0;0;;;280.00;RUB
ec713186-60fb-11e4-9420-0014d111070f;М/З Овальное блюдо 32см 1шт;М/З Овальное блюдо 32см 1шт;;22156;1734;;Распродажа;;;1;0;0;0;0;;;490.00;RUB
064f7581-60fc-11e4-9420-0014d111070f;М/З Селедочница 26см 1шт;М/З Селедочница 26см 1шт;;22157;1069;;Распродажа;;;1;0;0;0;0;;;280.00;RUB
ebef5f75-60fc-11e4-9420-0014d111070f;М/З Фруктовница Барбарина 24см 1шт;М/З Фруктовница Барбарина 24см 1шт;;22165;1233;;Распродажа;;;2;0;0;0;0;;;1120.00;RUB
3d52fdcc-60fd-11e4-9420-0014d111070f;М/З Кабаретница 19см 1шт;М/З Кабаретница 19см 1шт;;22169;1717;;Распродажа;;;1;0;0;0;0;;;350.00;RUB
722f8cee-60fd-11e4-9420-0014d111070f;М/З Набор тарелок 25см 6шт Золотые вензеля Слоновая кость;М/З Набор тарелок 25см 6шт Золотые вензеля Слоновая кость;;22171;273;;Чехия;Фарфор;МЗ Старорольский фарфор;2;0;0;0;0;;;7300.00;RUB
81a16402-60fd-11e4-9420-0014d111070f;М/З Набор тарелок 19см 6шт Золотые вензеля Слоновая кость;М/З Набор тарелок 19см 6шт Золотые вензеля Слоновая кость;;22172;895;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;5200.00;RUB
b8827f06-60fd-11e4-9420-0014d111070f;М/З Набор салатников 19см 6шт Золотые вензеля Слоновая кость;М/З Набор салатников 19см 6шт Золотые вензеля Слоновая кость;;22175;891;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;6390.00;RUB
d72b96fd-6100-11e4-9420-0014d111070f;М/З Фруктовница н/н Барбарина 24см 1шт Золотые вензеля Слоновая кость;М/З Фруктовница н/н Барбарина 24см 1шт Золотые вензеля Слоновая кость;;22176;57;;Распродажа;;;2;0;0;0;0;;;2660.00;RUB
f0c73451-6100-11e4-9420-0014d111070f;М/З Салатник квадратный 16см 1шт Золотые вензеля Слоновая кость;М/З Салатник квадратный 16см 1шт Золотые вензеля Слоновая кость;;22177;452;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;1990.00;RUB
09d8c171-6101-11e4-9420-0014d111070f;М/З Фруктовница н/н Барбарина 32см 1шт Золотые вензеля Слоновая кость;М/З Фруктовница н/н Барбарина 32см 1шт Золотые вензеля Слоновая кость;;22178;123;;Распродажа;;;2;0;0;0;0;;;3780.00;RUB
19cfe5e3-6101-11e4-9420-0014d111070f;М/З Салатник квадратный 24см 1шт Золотые вензеля Слоновая кость;М/З Салатник квадратный 24см 1шт Золотые вензеля Слоновая кость;;22179;311;;Чехия;Фарфор;МЗ Старорольский фарфор;11;0;0;0;0;;;2570.00;RUB
2afedf58-6101-11e4-9420-0014d111070f;М/З Набор салатников 16см 6шт Золотые вензеля Слоновая кость;М/З Набор салатников 16см 6шт Золотые вензеля Слоновая кость;;22180;254;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;5460.00;RUB
75cf8cc3-6101-11e4-9420-0014d111070f;М/З Овальное блюдо 32см 1шт Золотые вензеля Слоновая кость;М/З Овальное блюдо 32см 1шт Золотые вензеля Слоновая кость;;22181;1600;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;2360.00;RUB
93df5fec-6101-11e4-9420-0014d111070f;М/З Селедочница 26см 1шт Золотые вензеля Слоновая кость;М/З Селедочница 26см 1шт Золотые вензеля Слоновая кость;;22182;446;;Чехия;Фарфор;МЗ Старорольский фарфор;3;0;0;0;0;;;1660.00;RUB
ae690760-6101-11e4-9420-0014d111070f;М/З Блюдо для хлеба 36см 1шт Золотые вензеля Слоновая кость;М/З Блюдо для хлеба 36см 1шт Золотые вензеля Слоновая кость;;22183;364;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;2960.00;RUB
cafbfd73-6101-11e4-9420-0014d111070f;М/З Набор розеток 10,5см 6шт Золотые вензеля Слоновая кость;М/З Набор розеток 10,5см 6шт Золотые вензеля Слоновая кость;;22184;570;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;3740.00;RUB
dcccd4de-6101-11e4-9420-0014d111070f;М/З Круглое блюдо ажурное 23см 1шт Золотые вензеля Слоновая кость;М/З Круглое блюдо ажурное 23см 1шт Золотые вензеля Слоновая кость;;22185;43;;Распродажа;;;1;0;0;0;0;;;980.00;RUB
f324ed26-6101-11e4-9420-0014d111070f;М/З Сервиз чайный 6пер 15пр Золотые вензеля Слоновая кость;М/З Сервиз чайный 6пер 15пр Золотые вензеля Слоновая кость;;22186;433;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;17760.00;RUB
4363c18a-6102-11e4-9420-0014d111070f;М/З Кабаретница 24см 1шт Золотые вензеля Слоновая кость;М/З Кабаретница 24см 1шт Золотые вензеля Слоновая кость;;22189;675;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;2790.00;RUB
548472b7-6102-11e4-9420-0014d111070f;М/З Кабаретница 19см 1шт Золотые вензеля Слоновая кость;М/З Кабаретница 19см 1шт Золотые вензеля Слоновая кость;;22190;42;;Распродажа;;;2;0;0;0;0;;;1400.00;RUB
80b1b755-6102-11e4-9420-0014d111070f;М/З Тортница н/н 1шт Золотые вензеля Слоновая кость;М/З Тортница н/н 1шт Золотые вензеля Слоновая кость;;22192;259;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;3590.00;RUB
32175923-619f-11e4-9420-0014d111070f;Набор кружек н/н 6шт Antik золото с камнями;Набор кружек н/н 6шт Antik золото с камнями;;22194;818;;Чехия;Стекло;Серия R-G;1;0;0;0;0;;;4320.00;RUB
914030ff-61ae-11e4-9420-0014d111070f;Lanzarina Фруктовница;Lanzarina Фруктовница;;22206;1634;;Распродажа;;;2;0;0;0;0;;;1040.00;RUB
5d27ed0f-61af-11e4-9420-0014d111070f;Lanzarina Фруктовница;Lanzarina Фруктовница;;22208;1728;;Распродажа;;;1;0;0;0;0;;;1040.00;RUB
92cea42e-61b1-11e4-9420-0014d111070f;Набор для шампанского 190мл 6шт;Набор для шампанского 190мл 6шт;;22209;61;;Распродажа;;;2;0;0;0;0;;;1400.00;RUB
16046dd3-61b2-11e4-9420-0014d111070f;BOHEMIA Набор 7пр графин и стаканы 350мл (низкие) Quadro Ассорти;BOHEMIA Набор 7пр графин и стаканы 350мл (низкие) Quadro Ассорти;;22211;1007;;Чехия;Стекло;Кристалайт;22;0;0;0;0;;;3640.00;RUB
437f267f-6a6b-11e4-9420-0014d111070f;Конфетница 200мл Antik золото;Конфетница 200мл Antik золото;;22231;1184;;Чехия;Стекло;Серия R-G;1;0;0;0;0;;;2030.00;RUB
7fb1a510-6b36-11e4-9420-0014d111070f;Люстра 16 рожковая платина Royal Bohemia;Люстра 16 рожковая платина Royal Bohemia;;22234;183;;Чехия;Люстры;Royal Bohemia;1;0;0;0;0;;;158790.00;RUB
47043bc1-6b40-11e4-9420-0014d111070f;Люстра 8 рожковая белые плафоны;Люстра 8 рожковая белые плафоны;;22236;198;;Чехия;Люстры;Bydzov;1;0;0;0;0;;;31630.00;RUB
a7fb95d4-6b47-11e4-9420-0014d111070f;Набор тарелок 18пр Фредерика Бежевый лист;Набор тарелок 18пр Фредерика Бежевый лист;;22238;796;;Чехия;Фарфор;Карлсбад;2;0;0;0;0;;;12490.00;RUB
693d4f92-6cd4-11e4-9421-0014d111070f;Набор 7пр графин и стаканы;Набор 7пр графин и стаканы;;22239;759;;Чехия;Стекло;Кристалекс;1;0;0;0;0;;;2860.00;RUB
20480927-6cda-11e4-9421-0014d111070f;Набор для водки (стопки) 60мл 6шт;Набор для водки (стопки) 60мл 6шт;;22243;86;;Распродажа;;;1;0;0;0;0;;;2430.00;RUB
71d81c2e-7565-11e4-9422-0014d111070f;Круглое блюдо 32см Синие розы;Круглое блюдо 32см Синие розы;;22250;989;;Чехия;Фарфор;Бернадотт;12;0;0;0;0;;;1010.00;RUB
e7c0f5c5-7e0a-11e4-9422-0014d111070f;Набор тарелок 28,5см 6шт;Набор тарелок 28,5см 6шт;;22317;85;;Распродажа;;;1;0;0;0;0;;;11900.00;RUB
1f275893-7e0b-11e4-9422-0014d111070f;Набор тарелок 21см 6шт;Набор тарелок 21см 6шт;;22318;1420;;Распродажа;;;2;0;0;0;0;;;10710.00;RUB
4701b6bb-7e0b-11e4-9422-0014d111070f;Салатник 14см 1шт;Салатник 14см 1шт;;22319;2474;;Распродажа;;;12;0;0;0;0;;;2440.00;RUB
7d4093eb-7eaa-11e4-9422-0014d111070f;Набор тарелок 27см 6шт;Набор тарелок 27см 6шт;;22328;2467;;Распродажа;;;1;0;0;0;0;;;9800.00;RUB
544ecfbb-7eb5-11e4-9422-0014d111070f;Салатник 14см 1шт;Салатник 14см 1шт;;22351;2078;;Распродажа;;;12;0;0;0;0;;;1040.00;RUB
cf66b9d0-82c7-11e4-9422-0014d111070f;Набор креманок 300мл 6шт;Набор креманок 300мл 6шт;;22364;414;;Чехия;Стекло;Кристалекс;3;0;0;0;0;;;790.00;RUB
6470ad6b-82c9-11e4-9422-0014d111070f;М/З Набор тарелок 25см 6шт Мейсенский цветок;М/З Набор тарелок 25см 6шт Мейсенский цветок;;22366;2624;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;6530.00;RUB
b00ba8b7-82c9-11e4-9422-0014d111070f;М/З Набор тарелок 19см 6шт Мейсенский цветок;М/З Набор тарелок 19см 6шт Мейсенский цветок;;22368;753;;Чехия;Фарфор;МЗ Старорольский фарфор;3;0;0;0;0;;;4480.00;RUB
106089d4-82ca-11e4-9422-0014d111070f;М/З Чайник 0,5л б/крышки 1шт Мейсенский цветок;М/З Чайник 0,5л б/крышки 1шт Мейсенский цветок;;22369;3236;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;2130.00;RUB
756ea85b-82ca-11e4-9422-0014d111070f;М/З Набор салатников 19см 6шт Мейсенский цветок;М/З Набор салатников 19см 6шт Мейсенский цветок;;22372;3163;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;5070.00;RUB
c207f675-82cc-11e4-9422-0014d111070f;М/З Овальное блюдо 32см 1шт Мейсенский цветок;М/З Овальное блюдо 32см 1шт Мейсенский цветок;;22376;2787;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;1820.00;RUB
f7b13712-82cc-11e4-9422-0014d111070f;М/З Селедочница 26см 1шт Мейсенский цветок;М/З Селедочница 26см 1шт Мейсенский цветок;;22377;3379;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;1260.00;RUB
c704dac7-82cd-11e4-9422-0014d111070f;М/З Сольница 2-я 1шт Мейсенский цветок;М/З Сольница 2-я 1шт Мейсенский цветок;;22380;3205;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;910.00;RUB
21d4c7e5-82cf-11e4-9422-0014d111070f;М/З Горка 3-х ярусная 1шт Мейсенский цветок;М/З Горка 3-х ярусная 1шт Мейсенский цветок;;22384;2831;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;2930.00;RUB
8c61b67c-82cf-11e4-9422-0014d111070f;М/З Сервиз чайный 6пер 15пр Мейсенский цветок;М/З Сервиз чайный 6пер 15пр Мейсенский цветок;;22386;2846;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;19600.00;RUB
c5071255-82cf-11e4-9422-0014d111070f;М/З Сервиз столовый 6пер 26пр Мейсенский цветок;М/З Сервиз столовый 6пер 26пр Мейсенский цветок;;22387;2792;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;40510.00;RUB
2661cb53-82d0-11e4-9422-0014d111070f;М/З Набор чайных пар 160мл 6шт Мейсенский цветок;М/З Набор чайных пар 160мл 6шт Мейсенский цветок;;22388;2875;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;8530.00;RUB
926df838-82d0-11e4-9422-0014d111070f;М/З Чайник 1,2л 1шт Мейсенский цветок;М/З Чайник 1,2л 1шт Мейсенский цветок;;22389;2789;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;6000.00;RUB
be70b988-82e1-11e4-9422-0014d111070f;М/З Фруктовница Барбарина 24см 1шт Мейсенский цветок;М/З Фруктовница Барбарина 24см 1шт Мейсенский цветок;;22391;2845;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;3990.00;RUB
33bb02f9-82e2-11e4-9422-0014d111070f;М/З Кабаретница 24см 1шт Мейсенский цветок;М/З Кабаретница 24см 1шт Мейсенский цветок;;22394;2790;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;1910.00;RUB
9385d3fd-82e2-11e4-9422-0014d111070f;М/З Пиала н/н 13см 1шт;М/З Пиала н/н 13см 1шт;;22397;2452;;Распродажа;;;6;0;0;0;0;;;700.00;RUB
35a8ff55-82e8-11e4-9422-0014d111070f;М/З Салатник квадратный 24см 1шт Лиана Белый узор;М/З Салатник квадратный 24см 1шт Лиана Белый узор;;22402;2876;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;860.00;RUB
e07a8fcc-82f8-11e4-9422-0014d111070f;М/З Набор тарелок 25см 6шт Лиана Белый узор;М/З Набор тарелок 25см 6шт Лиана Белый узор;;22407;3678;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;1490.00;RUB
7b0a77ae-82fa-11e4-9422-0014d111070f;М/З Овальное блюдо 32см 1шт Лиана Белый узор;М/З Овальное блюдо 32см 1шт Лиана Белый узор;;22415;2879;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;790.00;RUB
ca587790-82fc-11e4-9422-0014d111070f;М/З Кабаретница 19см 1шт Лиана Белый узор;М/З Кабаретница 19см 1шт Лиана Белый узор;;22428;2873;;Чехия;Фарфор;МЗ Старорольский фарфор;3;0;0;0;0;;;860.00;RUB
10f2cc00-82fd-11e4-9422-0014d111070f;М/З Пиала н/н 16см 1шт Лиана Белый узор;М/З Пиала н/н 16см 1шт Лиана Белый узор;;22431;3235;;Чехия;Фарфор;МЗ Старорольский фарфор;2;0;0;0;0;;;610.00;RUB
cee67b36-82fe-11e4-9422-0014d111070f;М/З Фруктовница Барбарина 24см 1шт Лиана Белый узор;М/З Фруктовница Барбарина 24см 1шт Лиана Белый узор;;22435;2882;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;2650.00;RUB
edca263b-82fe-11e4-9422-0014d111070f;М/З Фруктовница Барбарина 32см 1шт Белый узор;М/З Фруктовница Барбарина 32см 1шт Белый узор;;22436;2157;;Распродажа;;;1;0;0;0;0;;;2100.00;RUB
527e6f9a-8302-11e4-9422-0014d111070f;М/З Сервиз столовый 6пер 26пр с масленкой Лопух;М/З Сервиз столовый 6пер 26пр с масленкой Лопух;;22458;2494;;Распродажа;;;2;0;0;0;0;;;9800.00;RUB
70efd869-8302-11e4-9422-0014d111070f;М/З Сервиз столовый 6пер 26пр с селедочницей Лопух;М/З Сервиз столовый 6пер 26пр с селедочницей Лопух;;22459;2842;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;10990.00;RUB
94fea21e-8304-11e4-9422-0014d111070f;М/З Фруктовница Барбарина 24см 1шт Лопух;М/З Фруктовница Барбарина 24см 1шт Лопух;;22470;3346;;Чехия;Фарфор;МЗ Старорольский фарфор;2;0;0;0;0;;;2890.00;RUB
abf171f4-8304-11e4-9422-0014d111070f;М/З Фруктовница Барбарина 32см 1шт Лопух;М/З Фруктовница Барбарина 32см 1шт Лопух;;22471;2397;;Распродажа;;;3;0;0;0;0;;;3220.00;RUB
4c9e97aa-8433-11e4-9422-0014d111070f;М/З Сервиз столовый 6пер 27пр с масленкой Лиана Синеглаз;М/З Сервиз столовый 6пер 27пр с масленкой Лиана Синеглаз;;22484;1764;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;12970.00;RUB
d421124d-8434-11e4-9422-0014d111070f;М/З Фруктовница Барбарина 24см 1шт Синеглаз;М/З Фруктовница Барбарина 24см 1шт Синеглаз;;22486;2055;;Распродажа;;;1;0;0;0;0;;;2570.00;RUB
749c419f-8600-11e4-9422-0014d111070f;М/З Овальное блюдо 32см 1шт Летний букет Кобальт;М/З Овальное блюдо 32см 1шт Летний букет Кобальт;;22530;2186;;Чехия;Фарфор;МЗ Старорольский фарфор;2;0;0;0;0;;;3080.00;RUB
749c419f-8600-11e4-9422-0014d111070f;М/З Овальное блюдо 32см 1шт Летний букет Кобальт;М/З Овальное блюдо 32см 1шт Летний букет Кобальт;;22530;2186;;Распродажа;;;2;0;0;0;0;;;3080.00;RUB
9297a589-8601-11e4-9422-0014d111070f;М/З Кабаретница 19см 1шт Летний букет Кобальт;М/З Кабаретница 19см 1шт Летний букет Кобальт;;22531;2455;;Распродажа;;;9;0;0;0;0;;;2520.00;RUB
9297a589-8601-11e4-9422-0014d111070f;М/З Кабаретница 19см 1шт Летний букет Кобальт;М/З Кабаретница 19см 1шт Летний букет Кобальт;;22531;2455;;Чехия;Фарфор;МЗ Старорольский фарфор;9;0;0;0;0;;;2520.00;RUB
1a983b64-8629-11e4-9422-0014d111070f;М/З Салфетница 1шт Амадеус Слоновая кость;М/З Салфетница 1шт Амадеус Слоновая кость;;22532;3048;;Чехия;Фарфор;МЗ Старорольский фарфор;7;0;0;0;0;;;1710.00;RUB
774a60a2-8629-11e4-9422-0014d111070f;М/З Фруктовница Барбарина 24см 1шт Амадеус Слоновая кость;М/З Фруктовница Барбарина 24см 1шт Амадеус Слоновая кость;;22533;2201;;Распродажа;;;5;0;0;0;0;;;3150.00;RUB
3527a32a-862a-11e4-9422-0014d111070f;М/З Чайник 1,2л 1шт Амадеус Слоновая кость;М/З Чайник 1,2л 1шт Амадеус Слоновая кость;;22534;2838;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;5240.00;RUB
8738fe1f-862a-11e4-9422-0014d111070f;М/З Тортница н/н 1шт Амадеус Слоновая кость;М/З Тортница н/н 1шт Амадеус Слоновая кость;;22535;2874;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;3220.00;RUB
322e8895-862d-11e4-9422-0014d111070f;М/З Фруктовница 23см н/н 1шт Летний букет Кобальт;М/З Фруктовница 23см н/н 1шт Летний букет Кобальт;;22539;2354;;Чехия;Фарфор;МЗ Старорольский фарфор;6;0;0;0;0;;;2940.00;RUB
322e8895-862d-11e4-9422-0014d111070f;М/З Фруктовница 23см н/н 1шт Летний букет Кобальт;М/З Фруктовница 23см н/н 1шт Летний букет Кобальт;;22539;2354;;Распродажа;;;6;0;0;0;0;;;2940.00;RUB
157c9c16-86f0-11e4-9422-0014d111070f;Набор для бренди Bohemia золото 6шт;Набор для бренди Bohemia золото 6шт;;22550;2022;;Распродажа;;;2;0;0;0;0;;;2960.00;RUB
2669a9e0-87b3-11e4-9423-0014d111070f;М/З Салатник 23см 1шт Амадеус;М/З Салатник 23см 1шт Амадеус;;22564;2274;;Распродажа;;;1;0;0;0;0;;;840.00;RUB
568a9887-87b3-11e4-9423-0014d111070f;М/З Овальное блюдо 36см 1шт Амадеус;М/З Овальное блюдо 36см 1шт Амадеус;;22565;2236;;Распродажа;;;1;0;0;0;0;;;1540.00;RUB
a830db75-87b3-11e4-9423-0014d111070f;М/З Сольница 2-я 1шт Амадеус;М/З Сольница 2-я 1шт Амадеус;;22567;4548;;Чехия;Фарфор;МЗ Старорольский фарфор;1;0;0;0;0;;;790.00;RUB
ee0803ec-87b3-11e4-9423-0014d111070f;М/З Фруктовница Барбарина 24см 1шт Амадеус;М/З Фруктовница Барбарина 24см 1шт Амадеус;;22568;2255;;Распродажа;;;3;0;0;0;0;;;3500.00;RUB
99becc1e-87b4-11e4-9423-0014d111070f;М/З Пиала н/н 13см 1шт Амадеус;М/З Пиала н/н 13см 1шт Амадеус;;22569;3967;;Чехия;Фарфор;МЗ Старорольский фарфор;7;0;0;0;0;;;1350.00;RUB
081bb927-87b5-11e4-9423-0014d111070f;М/З Салатник 26см 1шт Амадеус;М/З Салатник 26см 1шт Амадеус;;22571;3153;;Чехия;Фарфор;МЗ Старорольский фарфор;2;0;0;0;0;;;1810.00;RUB
3bb6ec7f-87b5-11e4-9423-0014d111070f;М/З Салфетница 1шт;М/З Салфетница 1шт;;22572;2174;;Распродажа;;;1;0;0;0;0;;;840.00;RUB
6b60a856-89b6-11e4-9423-0014d111070f;Набор для вина 280мл 6шт;Набор для вина 280мл 6шт;;22574;2005;;Распродажа;;;6;0;0;0;0;;;630.00;RUB
89abb276-89c3-11e4-9423-0014d111070f;Овальное блюдо 34см Золотая лента;Овальное блюдо 34см Золотая лента;;22578;873;;Чехия;Фарфор;Тхун;8;0;0;0;0;;;1290.00;RUB
dd77d486-89c3-11e4-9423-0014d111070f;Набор тарелок 19см 6шт Золотая лента;Набор тарелок 19см 6шт Золотая лента;;22579;965;;Чехия;Фарфор;Тхун;37;0;0;0;0;;;2890.00;RUB
f747cf96-89c3-11e4-9423-0014d111070f;Набор тарелок 25см 6шт Золотая лента;Набор тарелок 25см 6шт Золотая лента;;22580;429;;Чехия;Фарфор;Тхун;24;0;0;0;0;;;4250.00;RUB
77aeb4bb-89c4-11e4-9423-0014d111070f;Салатник 13см 1шт Золотая лента;Салатник 13см 1шт Золотая лента;;22583;403;;Чехия;Фарфор;Тхун;129;0;0;0;0;;;410.00;RUB
e5d24640-89c6-11e4-9423-0014d111070f;Сервиз чайный 6пер 15пр Золотая лента;Сервиз чайный 6пер 15пр Золотая лента;;22586;1387;;Чехия;Фарфор;Тхун;28;0;0;0;0;;;11690.00;RUB
086496ac-89c7-11e4-9423-0014d111070f;Набор чайных пар 155мл 6шт Золотая лента;Набор чайных пар 155мл 6шт Золотая лента;;22587;1705;;Чехия;Фарфор;Тхун;14;0;0;0;0;;;6470.00;RUB
227bfb26-89c7-11e4-9423-0014d111070f;Горка 3-х ярусная Золотая лента;Горка 3-х ярусная Золотая лента;;22588;397;;Чехия;Фарфор;Тхун;30;0;0;0;0;;;2710.00;RUB
4b848e83-8a6f-11e4-9423-0014d111070f;Набор креманок 105мл Махарадже золото 2шт;Набор креманок 105мл Махарадже золото 2шт;;22600;1835;;Чехия;Стекло;Серия R-G;1;0;0;0;0;;;1250.00;RUB
b25680e0-8ae6-11e4-9423-0014d111070f;Набор для вина 190мл 6шт;Набор для вина 190мл 6шт;;22609;2333;;Распродажа;;;11;0;0;0;0;;;1260.00;RUB
35ab26b8-8e93-11e4-9423-0014d111070f;М/З Селедочница 26см 1шт Мелкие цветы;М/З Селедочница 26см 1шт Мелкие цветы;;22629;3260;;Чехия;Фарфор;МЗ Старорольский фарфор;2;0;0;0;0;;;1120.00;RUB
a60ef085-8e9e-11e4-9423-0014d111070f;Стакан 1шт Махарадже Х-ка золото;Стакан 1шт Махарадже Х-ка золото;;22632;1026;;Чехия;Стекло;Серия R-G;2;0;0;0;0;;;510.00;RUB
da2aaabd-8f5a-11e4-9423-0014d111070f;Часы Via Veneto;Часы Via Veneto;;22652;1942;;Распродажа;;;1;0;0;0;0;;;13470.00;RUB
0c443e47-8f5b-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22654;2405;;Распродажа;;;1;0;0;0;0;;;750.00;RUB
daf11684-8f5d-11e4-9423-0014d111070f;Часы Via Veneto;Часы Via Veneto;;22676;2803;;Распродажа;;;1;0;0;0;0;;;4620.00;RUB
39a0aa58-8f5e-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22680;2119;;Распродажа;;;1;0;0;0;0;;;750.00;RUB
4a9420ce-8f5e-11e4-9423-0014d111070f;Доза Via Veneto;Доза Via Veneto;;22681;2161;;Распродажа;;;1;0;0;0;0;;;7370.00;RUB
f60d0516-8f5e-11e4-9423-0014d111070f;Пепельница Via Veneto;Пепельница Via Veneto;;22686;1967;;Распродажа;;;1;0;0;0;0;;;2360.00;RUB
e0dacac3-8f5f-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22695;2499;;Распродажа;;;1;0;0;0;0;;;750.00;RUB
ec99013a-8f61-11e4-9423-0014d111070f;Часы Via Veneto;Часы Via Veneto;;22714;1979;;Распродажа;;;1;0;0;0;0;;;4620.00;RUB
fe94b112-8f61-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22715;2137;;Распродажа;;;1;0;0;0;0;;;1050.00;RUB
12465f0d-8f62-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22716;2038;;Распродажа;;;3;0;0;0;0;;;750.00;RUB
23fd06d9-8f62-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22717;1948;;Распродажа;;;2;0;0;0;0;;;1050.00;RUB
b0541f74-8f64-11e4-9423-0014d111070f;Доза с крышкой Via Veneto;Доза с крышкой Via Veneto;;22721;1951;;Распродажа;;;1;0;0;0;0;;;4690.00;RUB
cd984e93-8f65-11e4-9423-0014d111070f;Фруктовница Via Veneto;Фруктовница Via Veneto;;22728;606;;Италия;Фарфор;Via Veneto;1;0;0;0;0;;;8470.00;RUB
06237f6f-8f66-11e4-9423-0014d111070f;Фруктовница Via Veneto;Фруктовница Via Veneto;;22729;2007;;Распродажа;;;1;0;0;0;0;;;5040.00;RUB
fd5193e6-8f66-11e4-9423-0014d111070f;Банка керамическая Via Veneto;Банка керамическая Via Veneto;;22733;2154;;Распродажа;;;1;0;0;0;0;;;2730.00;RUB
9cf43985-8f67-11e4-9423-0014d111070f;Ладья Via Veneto;Ладья Via Veneto;;22736;2135;;Распродажа;;;1;0;0;0;0;;;3060.00;RUB
dae66d12-8f67-11e4-9423-0014d111070f;Часы Via Veneto;Часы Via Veneto;;22738;2089;;Распродажа;;;2;0;0;0;0;;;8310.00;RUB
05f4bcf1-8f69-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22748;1968;;Распродажа;;;1;0;0;0;0;;;1050.00;RUB
1c85f5da-8f69-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22749;2366;;Распродажа;;;3;0;0;0;0;;;750.00;RUB
2ebd2834-8f69-11e4-9423-0014d111070f;Шкатулка Via Veneto;Шкатулка Via Veneto;;22750;2103;;Распродажа;;;1;0;0;0;0;;;1050.00;RUB
769d9f32-8f69-11e4-9423-0014d111070f;Подсвечник Via Veneto;Подсвечник Via Veneto;;22752;2517;;Распродажа;;;2;0;0;0;0;;;2850.00;RUB
1f0e8118-8f6a-11e4-9423-0014d111070f;Фруктовница Via Veneto;Фруктовница Via Veneto;;22754;2326;;Распродажа;;;1;0;0;0;0;;;7680.00;RUB
3925e594-8f6a-11e4-9423-0014d111070f;Пепельница Via Veneto;Пепельница Via Veneto;;22755;1950;;Распродажа;;;1;0;0;0;0;;;2430.00;RUB
